prompt,completion,id
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 110R Tempered Glass Black ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3.1, HD Audio, 120mm Fan pre-installed'. Entity 2: 'Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill, BLZ-2PRO-LP'.",No,37955791#24360041_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Toner Brother - Nero - ricarica toner tn200'. Entity 2: 'Toner Brother original amarillo TN135Y'.,No,6020197#61964427_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2300 USB UC Duo'. Entity 2: 'J'.,Yes,89323553#24284489_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASkS Dual GeForce RTX w060 6G OC EVO Edition 192Bit GDDR6'. Entity 2: 'A'.,Yes,7020103#28224541_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Tinte T6935 M att Black UltraChrome, 350 ml'. Entity 2: '('.",Yes,81408609#62891962_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'TAG Heuer Monaco Men's Blue Leather Strap Watch'. Entity 2: 'TAG Heuer Formula 1 Calibre 5 Men's Watch'.,No,70665219#9242778_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Memoria USB Kingston Technology - Color blanco, 16 GB, USB 3.0'. Entity 2: 'Kingston DataTraveler microDuo 128GB USB 3.0'.",No,28824028#21755591_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sony SEL-70200G FE 70-200 mm F4 Lens'. Entity 2: 'Sony FE 24mm F1.4 GM Lens + Bonus'.,No,28284405#11625823_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano - CLEATS SH-10 FIXED RED'. Entity 2: 'Seiko Mens Presage Automatic Blue Date Dial Stainless Steel Bracelet Watch SRPD41J1'.,No,9862290#12110339_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD RYZEN 5 240 0G Quad - C ore 3. 6 GHz (3. 9 GHz Max Boost) Socket AM4 65W YD2400C5FBBOX Deskt op Processor'. Entity 2: 'Processador Amd Am4 Ryzen R5-2400g 3.9ghz 6mb'.,Yes,73591660#77356650_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother HL-L6300DW Business Laser Printer for Mid-Size Workgroups -HL-L6300DW'. Entity 2: 'D-LINK DGS-1210-24P 24-port Gig PoE Switch 4x Combo'.,No,49605449#15041298_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'HYDRO FLASK HYDRO FLASK 21OZ STANDARD MOUTH BOTTLE-OLIVE'. Entity 2: 'MEMORIA DDR3 KINGSTON HYPERX FURY BLUE 4GB 1600MHZ'.,No,9951028#45145764_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial BX500 2.5\"" 480 GB Serial ATA III'. Entity 2: 'Carbide Series 275R Tempered Glass Mid-Tower Gaming CaseWhite'.",No,23491163#29204789_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 970 Evo 500GB NVME M.2 High Speed Solid State Drive with V-Nand'. Entity 2: 'D'Addario EJ16 Phosphor Bronze Light Acoustic Guitar Strings'.,No,42341716#97547150_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D - Li nk DGS - 1210 - 28P'. Entity 2: 'D-Link DGS-1210-28P 24-port 1Gb Smart Switch, 4x SFP, PoE'.",Yes,37254069#53464814_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dymo 53718 Black On Yellow - 24mm'. Entity 2: 'GENUINE Dymo 24mm x 7m Black on Yellow Label Tape Roll SD53718'.,Yes,9746845#72314218_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link TL-WN725N 150MbpsWireless USB NANO adapter'. Entity 2: 'Asus ROG Strix X570-F Gaming ATX - motherboard'.,No,70558780#31886989_original
Do the two product descriptions refer to the same real-world product? Entity 1: '502HD PRO VIDEO HEAD WITH GLAT BASE'. Entity 2: 'Manfrotto MVH502AH Fluid Head Video with MT055XPRO3 Tripod'.,Yes,22563019#48435137_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2300 USB MS Duo'. Entity 2: 'KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Series'.,No,13502365#78196838_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung CLT-K406S Black Original Standard Yield Toner Cartridge'. Entity 2: 'Cartus _ Samsung CLT - K406S'.,Yes,55157414#35100344_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston 32GB DDR4 3000MHz Kit(2x16GB) HyperX Predator Intel XMP'. Entity 2: 'Kingston HyperX Predator 32 GB - PC4-24000 - DIMM'.,Yes,54377216#66129710_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair ML140 140mm PWM Premium Magnetic Levitation - Pack'. Entity 2: 'Corsair ML140 Magnetic Levitation 140mm Fan Case - Twin Pack'.,Yes,33078108#36295476_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3 8300 Quad Core 3.7GHz Processor'. Entity 2: 'Zebra Black Monochrome Ribbon 800033-801 - 1000 Prints'.,No,75749012#77094922_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'CorsaiG ML140 Pro LED Blue 140mm Magnetic L2vitation Fan | Discount Computer Needs'. Entity 2: 'Corsair ML140 Pro LED, Blue, 140mm Premium Magnetic _ _ Fan CO - 9050048 - WW'.",Yes,46441935#80103776_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi CloudKey Gen2 Plus'. Entity 2: 'UCK-G2-PlusUbiquiti Unifi Cloud Key, G2, with HDD'.",Yes,14628836#15168588_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ GW2480 23.8"" Full HD IPS Monitor'. Entity 2: 'Crucial 500GB MX500 M.2 2880 SATA 6Gb/s SSD'.",No,83555610#1741624_original
"Do the two product descriptions refer to the same real-world product? Entity 1: '34\"" Blaze 3 Pro Cart'. Entity 2: 'Blaze Grill Cart for 40\"" Gas Grill'.",No,40521037#42210935_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'APC Replacement Battery Cartridge #124'. Entity 2: 'APC By Schneider Electric APC Replacement Battery Cartridge'.,Yes,12524915#61786686_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i7-8700K Coffee Lake 6-Core 3.7 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I78700K Desktop Processor Intel UHD Graphics 630'. Entity 2: 'Intel Core i3-8300 (Coffee Lake) 3.7 GHz, LGA1151, Intel UHD 630, 8MB, 14nm, 62W, Box'.",No,95781094#98554509_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte GeForce GTX 1650 Super OC'. Entity 2: 'Gigabyte NVIDIA GeForce GTX 1650 4GB D6 OC Turing Graphics Card'.,No,60571140#48293393_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'OMEGA Seamaster Planet Ocean Chronograph Steel'. Entity 2: 'Omega Seamaster Planet Ocean Automatic Chronograph Stainless Steel Watch 232.30.46.51.01.002'.,Yes,47200708#45633828_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson T7551 XL Black High Yield Ink Cartridge C13T755140 / T7551 EP53959'. Entity 2: 'Epson WP4000/4500 Inkjet Cartridge High Yield Magenta. (Eiffel Tower) OEM: C13T70234010 EP48715'.,No,2046148#17128193_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra TrueColours ix Series Monochrome - 1 - black - print ribbon'. Entity 2: 'Zebra 800015-101 Black Monochrome Ribbon - 1000 Prints'.,No,10496#30102088_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'W'. Entity 2: 'Wd flue 3D Nand 250Gb Pc Ssd - Sata Iii 6Gb / S M. 2 2280 Solid State D%ive'.,Yes,22109936#87824933_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'BR - M9000 J04C Metal Finned Disc Pad'. Entity 2: 'Shimano Metal Disk Fren Balatası - Tech J04C'.,Yes,11542304#39085812_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'USB STICK SANDISK CRUZER GLIDE 32GB'. Entity 2: 'Sandisk USB Flash 32GB Cruzer Glide 2. 3. 0'.,Yes,79625472#516433_left_original_right_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Blaze 40 - Inch Cart 5 For - Burner, Grill Cart Only'. Entity 2: 'Blaze Grill Cart for 40\"" Gas Grill'.",Yes,50775039#42210935_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi Protect G4-PRO Camera'. Entity 2: 'Logitech® HD Webcam C310 - USB'.,No,79415655#80753512_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SHIMANO XT CN-HG95 HG-X chain'. Entity 2: 'Shimano CN-HG95 116 links chain'.,Yes,63479109#79851703_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate Ironwolf Pro 6TB (ST6000NE000)'. Entity 2: 'Seagate 7200rpm SATA - 600 256MB NAS HDD ST6000NE000'.,Yes,9513553#18480165_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'JABRA EVOLVE 20 UC Mono'. Entity 2: 'JABRA Evolve 20 UC USB - Mono'.,Yes,53905543#38552937_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'A'. Entity 2: 'AS US Scheda Madre ROG STRIX Z390 - I GAMING I ntel Z390'.,Yes,34689442#7931274_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM® 3\"" Double Ball Arm for 1.5\"" Ball'. Entity 2: 'Omega Seamaster Planet Ocean 600m Co-Axial Master Ceramic 215.92.46.22.01.004 Black Dial Replica'.",No,61794834#1515409_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SRAM AM BRAKE PAD GUIDE/TRL STLSIN 1 SET'. Entity 2: 'SRAM Guide TrWil Brake Pad'.,Yes,96989593#16958158_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: '2012 S RAM Red XG - 1 090 10 - Speed X - Dome 11 - 23 Cassette'. Entity 2: 'SRAM XG-1090 PowerDome-X 10sp Cassette'.,Yes,1781011#6403220_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Lexmark - Toner cartridge -black - 3500 pages - LRPE260A11E'. Entity 2: 'Lexma rk Toner Sort 3. 5k - E3 60 / E460 Return'.,Yes,75840459#69866884_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Swiss Milutary Hanowa FLAGSHIP 06 - 5w61. 2. 04. 007 Herrenuhr'. Entity 2: 'Military Hanowa Flagship - 5161. 2. 04. 007'.,Yes,27442156#10214898_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis High Roller II 29er Dual Compound Folding Tubeless Ready Mountain Bike'. Entity 2: 'Maxxis Maxxis, High Roller II, Tire, 27.5''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black'.",No,93725418#79821099_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir E16052 Nanoweb Phosphor Acoustic Guitar Strings Gauge 12 - 53'. Entity 2: 'Elixir Guitar Strings Phosphor Bronze Nanoweb Light 12 - 53'.,Yes,62145678#91137581_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 65 UC Mono Bluetooth Headset'. Entity 2: 'JABRA EVOLVE 20 UC Mono'.,No,4284864#53905543_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial 4GB DDR3L 1600 1. 35V SODIMM Retail CT51264BF160BJ'. Entity 2: 'Memoire DDR3 So Dimm Crucial 4GB 1600 DDR3 MT / (S PC3 - 12800 )'.,Yes,36868284#62293619_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson T6923 Ultrachrome XD rautt Ink 110ml'. Entity 2: 'Epson Tinte T6935 Matt Black UltraChrome, 350 ml'.",No,36985401#81408609_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'D-Link DGS-1210-28P'. Entity 2: 'D-Link DGS-1210-28P 24-port 1Gb Smart Switch, 4x SFP, PoE'.",Yes,37254069#53464814_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'T'. Entity 2: 'Gigabyte AORUS GeForce RTX ™ 2 080 Ti XTREME 11G'.,Yes,46578488#44884689_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'OMEGA SEAMASTER DIVER 300 210.20.42.20.03.002'. Entity 2: 'Memoire DDR4 G.Skill Trident Z F4-3600C16D-16GTZNC'.,No,77492364#96889697_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS Scheda Madre TUF GAMING X570-PLUS AMD'. Entity 2: 'TP-Link AC1200 Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point (EAP225-Outdoor) AC1200 Outdoor'.,No,98857946#74927976_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link AC600 T2U Wireless USB Nano Adapter'. Entity 2: 'TP-Link TL-WN725N Nano Wireless USB Adapter'.,No,56034511#22685310_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother HL-L5200DW Laser Printer'. Entity 2: 'Western Digital Blue SSD 250GB SATA M.2 2280 WDS250G2B0B'.,No,53641305#22109936_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SRAM Disc Brake Pad Set Organic Compound'. Entity 2: 'EPSON Premium Glossy Photo Paper A4/30ks'.,No,18915981#12051271_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Cloud Core CCR1036 - 12G - 4S - EM'. Entity 2: 'MikroTi kCloud Core Rout er 1 036 - 12G - 4S with Tilera Tile - Gx 36 CPU (36 - cores, 1. 2Ghz per core ), 16GB RAM, 4xSFP c age, 12xGbit LAN, RouterOS L6, 1U rackmount case, PSU, LCD panel'.",Yes,88031640#6256141_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'APC Replacement Battery Cartridge #124'. Entity 2: 'APC RBC140 Replacement Battery Cartridge'.,No,12524915#54536046_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Toner Brother - Nero - ricarica to ner tn200'. Entity 2: 'Toner kompatibel zu Brother TN-200 Black'.,Yes,6020197#68874465_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SH8MANO XT CN - HG95 HG - X chain'. Entity 2: 'Shimano CN - HG95 links chain'.,Yes,63479109#79851703_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson S050189 toner ciano ACULA.C1100 4k'. Entity 2: 'Toner Original Oki Ciano (44844507)'.,No,63513295#57812056_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Router wifi archer c60 ac1350 dual'. Entity 2: 'TP Link AC1350 Wireless Dual Band Cable Router - White | ARCHER C60'.,Yes,33671496#7737233_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Reifen Maxxis 29x2.30 Minion DHR II DoubleDown'. Entity 2: 'instax square film 10pk black'.,No,21658813#17813216_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk Extreme PRO SD UHS - II / Writer'. Entity 2: 'SanDisk Extreme PRO SD - II 3. 0'.,Yes,26237955#27700752_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital My PassPort, 4TB, BLACK3 Years - WDBYFT0040BBK-WESN'. Entity 2: 'Western Digital My Passport 1TB 2,5"" USB 3.0'.",No,11564664#82090972_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Audio Technica Headphones Air Dynamic Series ATH-AD500X'. Entity 2: 'BenQ SW271 Pro 27in IPS LCD Monitor 4K UHD'.,No,56574761#64016107_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'P'. Entity 2: 'PHILIPS MONITOR LED IPS 24\"" (23.8) 16:9 FULLHD VGA DVI HDMI 243V7QDSB'.",Yes,74490598#96098511_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi G3 Bullet Video Camera'. Entity 2: 'Ubiquiti UniFi CloudKey Gen2 Plus'.,No,80529811#14628836_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double Socket Arm MC201C LONG'. Entity 2: 'Canon PG-545 Black Original Ink Cartridge, E Zezë'.",No,87259085#7383991_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master MasterBox TD500 ARGB Mesh ATX Case Black TG MCB-D500D-KGNN-S01 | PCByte'. Entity 2: 'Cooler Master MasterBox TD500 Mesh Triple ARGB Full Tower Gaming Cabinet with Dual 360mm Radiator Support and Crystalline Tempered Glass'.,Yes,68689972#93548558_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS Radeon RX 5500 XT DUAL EVO 8GB'. Entity 2: 'Apple iPad Air Wi-Fi 256 GB Silver - 10.5\"" Tablet - A12 26.67cm-Display'.",No,83724071#30143469_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DDR4 Vengeance LPX 16GB/3200(2*8GB) CL16-18-18-36 BLACK 1,35VXMP 2.0'. Entity 2: 'Corsair Vengeance LPX 16FB (2x8GB )'.",Yes,76657775#88945662_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link TL-WN725N 150MbpsWireless USB NANO adapter'. Entity 2: 'TP - Link _ - WN725N Nano Wireless USB Adapter'.,Yes,70558780#22685310_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD 1TB My Passport Portable Hard Drive'. Entity 2: 'WD My Passport - 1 TB'.,Yes,43411151#13238453_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujifilm XF 56mm f/1.2 R'. Entity 2: 'Fujifilm FUJINON XF-56mm f1.2'.,Yes,81954319#88398980_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 18-135/3.5-5.6 IS USM'. Entity 2: 'Tissot Seastar 1000 Powermatic 80 Silicium'.,No,43932865#17007886_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk SDHC Ultra I 256GB Class 10 90MB / S'. Entity 2: 'Ultra SDXC Memory Card 100MBs Class 10 UHS - I 256GB'.,Yes,24224044#47282882_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus ROG Strix X570-F GAMING Motherboard,DDR4, 3x PCIe x16, SATA III RAID, USB 3.2, GLAN, M.2, DisplayPort, HDMI, 8ch audio, ATX, scAM4, Ryzen | 90MB1160-M0EAY0'. Entity 2: 'ROG asus Strix X570 - F Gaming ATX - motherboard'.",Yes,83211359#31886989_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Premium Photo Paper 13x18cm'. Entity 2: 'Epson Papir Photo Premium Glossy 13X18cm 30-ark 255G'.,Yes,71230660#88168633_left_augmented_right_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link TL-WN821 wifi 300Mbps USB adapter TL-WN821N'. Entity 2: 'Intel Processor, Core i7-8700K 8th Gen'.",No,64223023#43904710_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC / Outdoor Access Point 5 Pack'. Entity 2: 'UniFi ubiquiti AC Pro 5 pack - UAP - AC - PRO - 5 Ubiquiti'.,Yes,38546562#91980346_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Wireless TP-LINK Wireless Lan TL-WN781ND'. Entity 2: 'TP-Link TL-WN725N Nano Wireless USB Adapter'.,No,48790334#22685310_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dura-Ace 9100 11-Speed Cassette 11-25T'. Entity 2: 'Western Digital Western Digital 2TB Blue'.,No,18567164#66768594_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'New York Yankees New Era Navy League 9F ORTY Adj ustable Hat - Men - Navy Blue'. Entity 2: 'NEW ERA ČIAPKA LEAGUE GM NY YANKEES'.,Yes,95671075#34402785_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir E16052 Nanoweb Phosphor Bronze Acoustic Guitar Strings Light Gauge 12-53'. Entity 2: 'Elixir Guitar Strings Phosphor Bronze Nanoweb Light 12 - 53'.,Yes,62145678#91137581_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra Evolve 20 SE Special Edition UC monaural USB'. Entity 2: 'Corsair Carbide SPEC-01 Tower Black'.,No,35793904#20467137_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM 3.3\"" DIA. SUCT CUP W 1\"" BALL'. Entity 2: 'RAM Dual Suction Cup Base'.",No,74021002#26009855_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Hydro Flask 32oz Wide Mouth Flex Cap Hibiscus'. Entity 2: 'Hydro Flask 32 oz Wide Mouth Flex Cap Bottle in Sunflower'.,No,35809370#11665937_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Genuine SanDiskiXpand Flash Drive 64GB - iPhone lightning connector'. Entity 2: 'Canon PFI107C Cyan Laser Toner Cartridge Remanufactured'.,No,73194223#29167528_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson T7891 Black Cart - Compatible'. Entity 2: 'SSD Western Digital Blue 2TB M.2 2280 TLC SATA SSD'.,No,75384375#19949293_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'S'. Entity 2: 'ShimanoSm-Sh10 Spd-Sl Cleats, Fixed'.",Yes,9862290#70495926_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 80 MS Stereo (7899-823-109)'. Entity 2: 'J'.,Yes,13142970#95282914_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Dura-Ace CS-R9100 11-28T 11sp Cassette'. Entity 2: 'Shimano Cassette Ultegra R8000 11 Speed 11-28T'.,No,2158913#88957207_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Hikvision Wall Mount for AVPIR3 and 23x5G1-I range of Cameras'. Entity 2: 'DS - 1273ZJ - 140 Outdoor Ind oor Wall Mou nt Bracket for Hikvision Dome Camera'.,Yes,1821257#33622216_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Audio Technica ATH-M50xWH Professional Studio Monitor Headphones'. Entity 2: 'Audio Technica ATH-M40x Professional Monitor Headphones'.,No,55918296#52490674_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson S050189 Cyan, High Capacity Toner Cartridge'. Entity 2: 'Canon PFI107C Cyan Laser Toner Cartridge Remanufactured'.",No,24927054#29167528_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Series'. Entity 2: 'Crucial 8GB (1x8GB) DDR3 1600MHz SODIMM'.,No,78196838#7021169_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TRAVELER'S Notebook Blue // Passport'. Entity 2: 'HyperX 16GB (1x16GB) 3200MHz CL16 Fury'.,No,43453350#52993309_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SANDISK EXTREME PRO SDXC 256GB 170MB/S C10 U3'. Entity 2: 'SanDisk SD Extreme V30 U3 UHS-I C10 - 128GB'.,No,92318972#24802094_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Premium Glossy Photo Paperphoto paper - sheet 25 (s) A2 -'. Entity 2: 'EPSON S042091 premium glossy photo paper 255g m² / A2, / 25vel'.",Yes,56676909#51946981_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sigma 35mm f/1.4 DG HSM Art'. Entity 2: 'FUJIFILM Aspherical Super EBC XF 80mm f/2.8 R LM OIS WR Macro Lens'.,No,38447746#21075521_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Razer Viper Mini Optical Ambidextrous RGB Gaming Mouse'. Entity 2: 'Elixir 12-String Light 80/20 Bronze Nanoweb Acoustic'.,No,18147366#830512_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Garmin Fenix 5X Plus Sapphire Black Rubber Strap 010-01989-01'. Entity 2: 'SWITCH TP-LINK 24 PORT GIGA'.,No,52404977#31510768_original
Do the two product descriptions refer to the same real-world product? Entity 1: '0000006490 | - S 18 - 135mm f3. 5 - 5. 6 IS NANO USM Lens'. Entity 2: 'Canon EF - S 135 / 3. 5 - 5. 6 IS USM'.,Yes,49678723#43932865_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 970 Evo 500GB NVME M.2 High Speed Solid State Drive with V-Nand'. Entity 2: 'Samsung 970 EVO 500GB - NVMe PCIe M. 2 2280 MZ SSD | - V7E500BW'.,Yes,42341716#57298257_left_original_right_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Sram Force22 PG-1170, 11sp cassette'. Entity 2: 'Sram PG 1130 11sp cassette 11-36T'.",No,7883208#97112728_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Oakley Jawbreaker 31 Mm Matte Black Sunglasses'. Entity 2: 'Oakley Jawbreaker MTB Solglsasögon Matte Black w/ Prizm Road'.,Yes,97165175#12127235_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital My Book Micro-USB B 3.0 (3.1 Gen 1) 3000GB N'. Entity 2: 'SanDisk Extreme PRO SD UHS-II Card Reader/Writer'.,No,47251006#26237955_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM Aspherical Super EBC XF 80mm f/2.8 R LM OIS WR Macro Lens'. Entity 2: 'Casti Hi-Fi Audio-Technica ATH-AD500X'.,No,21075521#21506250_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother HL-L5200DW S/W- Laserdrucker'. Entity 2: 'Brother HL-L5200DW Laser Printer'.,Yes,97987485#53641305_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Miška Razer Viper Ultimate Wireless'. Entity 2: 'Razer Viper Ultimate & Mouse Dock'.,Yes,37387828#51033513_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial 8GB (1 x8GB) DDR3 1600MHz SODIMM'. Entity 2: 'Crucial 8GB DDR3 1600MHz CT102464BF160B Notebook Ram'.,Yes,7021169#7717624_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Disco SSD Crucial BX500 120GB 3D TLC SATA III'. Entity 2: 'Karta VGA Gigabyte GeForce GTX 1650 OC 4GB GDDR6 128bit DVI+HDMI+DP PCIe3.0'.,No,71555853#12853731_original
Do the two product descriptions refer to the same real-world product? Entity 1: '1000 Powermatic 80 -. 407. 11. 051. 00'. Entity 2: 'TISSOT T1204071105100 Powermatic 80'.,Yes,81356812#9748896_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Full Frame E-Mount FE 24-240mm F3.5-6.3 OSS Lens'. Entity 2: '8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1'.,No,97035417#18331466_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master MasterLiquid ML120L V2 RGB Universal Socket 120mm PWM 1800RPM RGB LED AiO Liquid CPU Cooler'. Entity 2: 'Cooler Master MasterLiquid ML120L V2 RGB All In One Loquid CPU Coolrr'.,Yes,54277804#35737919_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'SEAGATE SATA-3 2TB SSHD FIRECUDA'. Entity 2: 'Toner Brother - Nero - ricarica toner tn200'.,No,27347346#6020197_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Garmin fenix5S Sapphire Black Optic, Black band'. Entity 2: 'Gorra New Era Clean Trucker 2 NY Yankees Cap'.",No,5092599#64692163_original
